reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.8,79.39568789709324
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.85,88.10417607371517
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.9,101.2416499188791
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.95,123.62686604656217
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.975,135.98259935579085
2025-11-22,wk inc flu hosp,0,2025-11-29,04,quantile,0.99,155.16792864909846
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.01,2.6336193571257045
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.025,9.55311553885106
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.05,16.141341666837
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.1,20.348169635359294
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.15,26.868425886547307
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.2,33.81977696124656
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.25,42.989852683534245
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.3,50.46964996168526
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.35,55.890126588156804
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.4,61.112315787293035
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.45,65.75889925238646
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.5,70.02463156741932
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.55,74.26624898238445
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.6,78.6123532897744
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.65,83.14572961123854
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.7,88.10857421723941
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.75,93.85613484826455
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.8,101.31839098437028
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.85,111.90735868229065
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.9,129.66754517396828
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.95,165.8414288461533
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.975,201.64254094274727
2025-11-22,wk inc flu hosp,0,2025-11-29,05,quantile,0.99,265.4565464878314
