reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.01,17.22989757057382
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.025,20.497479933184785
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.05,23.772529877169887
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.1,28.172348642266783
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.15,31.574327320304448
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.2,34.5588809377063
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.25,37.336371994853124
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.3,40.01505773317045
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.35,42.664057473918255
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.4,45.335726404238144
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.45,48.076086570945634
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.5,50.93118545474008
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.55,53.9523853911207
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.6,57.20234691492692
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.65,60.76356891123802
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.7,64.7526326131089
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.75,69.3469807496827
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.8,74.84175743491676
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.85,81.79059752228838
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.9,91.44535144582909
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.95,107.8644573689664
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.975,124.4494959928579
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.99,146.93544573107107
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.01,22.414993367967444
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.025,26.611968093339684
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.05,30.818534390341622
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.1,36.46978540841082
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.15,40.83938254277975
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.2,44.67282718432351
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.25,48.24031484742805
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.3,51.68089417897692
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.35,55.08334397998285
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.4,58.51491072591031
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.45,62.03470642859556
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.5,65.70187576787089
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.55,69.58238997261577
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.6,73.75673199683575
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.65,78.33086572976926
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.7,83.45453138735782
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.75,89.3556414035576
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.8,96.41328718270323
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.85,105.33857290803334
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.9,117.73941049990071
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.95,138.82857212628247
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.975,160.1308623823039
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.99,189.01244890545505
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.01,28.461681653663423
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.025,33.74248320351763
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.05,39.035353252622365
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.1,46.145983429740745
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.15,51.64398540242772
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.2,56.46737885342097
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.25,60.95613459133818
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.3,65.28520918799974
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.35,69.56630768350227
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.4,73.88404228427822
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.45,78.31279008910612
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.5,82.92696930094434
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.55,87.80958755994052
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.6,93.06191173951186
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.65,98.81726984545644
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.7,105.26407100962803
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.75,112.689083776805
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.8,121.56929612202674
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.85,132.79944778490926
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.9,148.40267788747207
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.95,174.93790497103404
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.975,201.74129902517976
2025-11-22,3,wk inc flu hosp,2025-12-20,01,quantile,0.99,238.08126694342297
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.01,33.75852052693619
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.025,39.98874360880361
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.05,46.23320495391276
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.1,54.622236777562534
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.15,61.10871017956582
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.2,66.79928895394448
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.25,72.09506637394784
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.3,77.20245399694825
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.35,82.2532400207412
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.4,87.34724885958398
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.45,92.57222967678022
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.5,98.01598012982669
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.55,103.77643158591013
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.6,109.97305742539452
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.65,116.76315634836173
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.7,124.3690110728856
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.75,133.12894751217547
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.8,143.60571006474896
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.85,156.85490139345816
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.9,175.2633955243083
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.95,206.56932184967187
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.975,238.19162818556075
2025-11-29,3,wk inc flu hosp,2025-12-27,01,quantile,0.99,281.06506411780316
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.01,44.5149482073199
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.025,52.67318614703579
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.05,60.850068545842156
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.1,71.83518365357756
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.15,80.32897154974383
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.2,87.78056598641732
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.25,94.71518320644988
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.3,101.403111219825
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.35,108.01692161204352
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.4,114.68733062119232
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.45,121.52924240781834
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.5,128.65762463375262
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.55,136.20071466461962
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.6,144.31495830527473
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.65,153.20633216458305
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.7,163.16590692815302
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.75,174.63670739058105
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.8,188.3556257372706
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.85,205.7049331293314
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.9,229.81014946876374
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.95,270.8040581184968
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.975,312.21225424579194
2025-12-06,3,wk inc flu hosp,2026-01-03,01,quantile,0.99,368.3533726346956
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.01,59.37994265767636
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.025,70.2026274763862
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.05,81.05004595766415
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.1,95.62285437374331
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.15,106.8906783813845
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.2,116.77593284207718
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.25,125.97536745839874
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.3,134.84754519013816
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.35,143.62139879119914
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.4,152.47033588415357
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.45,161.54678785469366
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.5,171.0032703290534
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.55,181.00990246781507
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.6,191.77422463075615
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.65,203.56948453806413
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.7,216.78181536133602
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.75,231.9989319667255
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.8,250.19839248957067
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.85,273.21391215382374
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.9,305.19179277660635
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.95,359.57414299505245
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.975,414.50608527334333
2025-12-13,3,wk inc flu hosp,2026-01-10,01,quantile,0.99,488.9826614878068
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.01,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.025,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.05,0.20840483658188091
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.1,0.556902199653534
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.15,0.8471866761968873
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.2,1.1160303892889947
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.25,1.377651402258937
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.3,1.640049962235779
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.35,1.9089836790336316
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.4,2.189464095069327
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.45,2.486545835310173
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.5,2.8059214501561227
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.55,3.154552605636362
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.6,3.5415272450162614
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.65,3.9794153845409106
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.7,4.486653014888984
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.75,5.09216223664944
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.8,5.845382825350438
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.85,6.841675273763482
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.9,8.303755937901506
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.95,10.986908398787245
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.975,13.933382036255189
2025-11-08,3,wk inc flu hosp,2025-12-06,02,quantile,0.99,18.281489423675353
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.01,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.025,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.05,0.19183119067871898
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.1,0.5793365220025568
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.15,0.9096899999777223
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.2,1.2208635522893099
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.25,1.5279336075287209
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.3,1.8397121694028817
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.35,2.162846552773194
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.4,2.5034050483882506
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.45,2.867761597587104
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.5,3.26331851150805
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.55,3.6993291266727018
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.6,4.188062607527803
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.65,4.746685597070949
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.7,5.400608106133917
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.75,6.19001665092611
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.8,7.184151931275181
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.85,8.517714776104627
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.9,10.508557218394895
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.95,14.250385182667083
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.975,18.4680776802387
2025-11-15,3,wk inc flu hosp,2025-12-13,02,quantile,0.99,24.859499306432
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.01,0.6735516764218136
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.025,1.2198540342726956
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.05,1.8303525664780176
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.1,2.74536255899048
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.15,3.524522863045331
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.2,4.257829668448461
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.25,4.980964720969311
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.3,5.714741469345768
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.35,6.474822332174759
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.4,7.27547151270245
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.45,8.131642424525648
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.5,9.060676015722889
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.55,10.084227479329892
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.6,11.230989102914348
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.65,12.541084643264448
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.7,14.073879218644526
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.75,15.923223362022757
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.8,18.250757113858747
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.85,21.370801288252373
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.9,26.02467392652735
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.95,34.76134051005969
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.975,44.596332159967524
2025-11-22,3,wk inc flu hosp,2025-12-20,02,quantile,0.99,59.48047593591625
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.01,0.0
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.025,0.29470145827804034
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.05,0.6604601011001355
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.1,1.212143667628916
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.15,1.684541726992171
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.2,2.130948056577084
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.25,2.5726396018975364
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.3,3.0221509312292807
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.35,3.489026885538119
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.4,3.982060527230114
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.45,4.510556638293114
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.5,5.085380290238743
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.55,5.720165621652468
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.6,6.433039617729181
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.65,7.249416682294387
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.7,8.206977537640093
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.75,9.365404127849178
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.8,10.827680500490743
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.85,12.794478552701655
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.9,15.740256891415521
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.95,21.302163871502096
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.975,27.60261957693221
2025-11-29,3,wk inc flu hosp,2025-12-27,02,quantile,0.99,37.198607038485655
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.01,1.4624729883718885
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.025,2.29977244796588
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.05,3.2443165682943027
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.1,4.673500299772366
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.15,5.900680294537699
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.2,7.062684375663534
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.25,8.214333610885971
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.3,9.388087554289184
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.35,10.608811601808975
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.4,11.899543639124236
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.45,13.284774696312153
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.5,14.793198689932813
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.55,16.46090716601142
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.6,18.335965041677184
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.65,20.485844840554407
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.7,23.010687583847833
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.75,26.06925268746732
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.8,29.93574214718888
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.85,35.145005160886875
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.9,42.96318175389945
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.95,57.76685229441636
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.975,74.58858339260688
2025-12-06,3,wk inc flu hosp,2026-01-03,02,quantile,0.99,100.29050188063493
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.01,1.3354075000354915
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.025,2.129537821001049
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.05,3.0253930864320675
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.1,4.3809206103768155
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.15,5.544866105054299
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.2,6.647001683083026
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.25,7.739322125184168
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.3,8.852614076111154
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.35,10.01046189472559
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.4,11.23471700554673
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.45,12.54860950279383
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.5,13.979356287938383
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.55,15.561191372054088
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.6,17.339706157426757
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.65,19.37890117112034
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.7,21.773764715400574
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.75,24.67488777583773
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.8,28.34236503404769
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.85,33.283530205105336
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.9,40.69939143281399
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.95,54.74141704503214
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.975,70.69784410185724
2025-12-13,3,wk inc flu hosp,2026-01-10,02,quantile,0.99,95.07792849752744
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.01,44.08064565338867
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.025,52.16103788060022
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.05,60.25989666191676
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.1,71.14019206240376
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.15,79.55293243635705
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.2,86.93342393603572
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.25,93.80187120338643
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.3,100.42598316662595
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.35,106.97668473728824
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.4,113.58344486222336
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.45,120.36007128920953
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.5,127.42043466138132
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.55,134.8915487064685
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.6,142.92836642717518
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.65,151.73489900846062
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.7,161.59943974636974
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.75,172.9607861034393
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.8,186.54879885735522
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.85,203.7325595706636
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.9,227.60776450875161
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.95,268.2105102565496
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.975,309.223590360646
2025-11-08,3,wk inc flu hosp,2025-12-06,04,quantile,0.99,364.8290115323234
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.01,42.472070245229695
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.025,50.26413651710981
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.05,58.07401041631211
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.1,68.56607323137221
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.15,76.67862874584469
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.2,83.79576826920541
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.25,90.41913441124471
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.3,96.80688366382377
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.35,103.12384196617144
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.4,109.49485853174659
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.45,116.02968020055467
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.5,122.83811446371449
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.55,130.04264292311865
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.6,137.792689521584
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.65,146.2849858816244
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.7,155.79753836795024
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.75,166.7534871960209
2025-11-15,3,wk inc flu hosp,2025-12-13,04,quantile,0.8,179.85665012480888
