date,location_name,ili
1998-10-31,US,-0.4162253594566052
1998-11-07,US,-0.5993291545727876
1998-11-14,US,-0.6238164377771351
1998-11-21,US,-0.4088539294588736
1998-11-28,US,0.020311686429441665
1998-12-05,US,-0.4070145536345788
1998-12-12,US,-0.3686930685064667
1998-12-19,US,-0.3506367200801383
1998-12-26,US,0.057577618863674906
1999-01-02,US,0.32911843385461076
1999-01-09,US,0.3166367543201627
1999-01-16,US,0.7913078847723756
1999-01-23,US,1.2137372485357092
1999-01-30,US,1.3357407317030314
1999-02-06,US,1.6893382602845954
1999-02-13,US,1.6685532928190931
1999-02-20,US,1.5799772068132678
1999-02-27,US,1.3914852629035903
1999-03-06,US,1.319398908069874
1999-03-13,US,0.9683227886839831
1999-03-20,US,0.704002100954729
1999-03-27,US,0.4893725194341529
1999-04-03,US,-0.0677527663610792
1999-04-10,US,-0.8312951970036735
1999-04-17,US,-1.3782385711728615
1999-04-24,US,-1.5023054920995544
1999-05-01,US,-1.373876323966178
1999-05-08,US,-1.5181883869236747
1999-05-15,US,-1.4716298352600827
1999-05-22,US,-1.4617061834458258
1999-05-29,US,-1.851164804524784
1999-06-05,US,-1.851164804524784
1999-06-12,US,-1.851164804524784
1999-06-19,US,-1.851164804524784
1999-06-26,US,-1.851164804524784
1999-07-03,US,-1.851164804524784
1999-07-10,US,-1.851164804524784
1999-07-17,US,-1.851164804524784
1999-07-24,US,-1.851164804524784
1999-07-31,US,-1.851164804524784
1999-08-07,US,-1.851164804524784
1999-08-14,US,-1.851164804524784
1999-08-21,US,-1.851164804524784
1999-08-28,US,-1.851164804524784
1999-09-04,US,-1.851164804524784
1999-09-11,US,-1.851164804524784
1999-09-18,US,-1.851164804524784
1999-09-25,US,-1.851164804524784
1999-10-02,US,-1.851164804524784
1999-10-09,US,-0.6612683372935614
1999-10-16,US,-0.5162614120364515
1999-10-23,US,-0.7280603608554113
1999-10-30,US,-0.5973048773024515
1999-11-06,US,-0.3184167888127259
1999-11-13,US,-0.23921540873820762
1999-11-20,US,-0.1614889608659591
1999-11-27,US,0.2305161062239346
1999-12-04,US,0.2654251398889249
1999-12-11,US,0.6739586391877955
1999-12-18,US,0.9469059648662894
1999-12-25,US,1.4919238529936723
2000-01-01,US,1.8702798254070347
2000-01-08,US,1.7036112010939257
2000-01-15,US,1.2838634535474398
2000-01-22,US,0.9363588570362106
2000-01-29,US,0.5811974888828088
2000-02-05,US,0.30775148774631667
2000-02-12,US,0.1666353357184894
2000-02-19,US,-0.1924363706097341
2000-02-26,US,-0.4033399218031636
2000-03-04,US,-0.2514250754965969
2000-03-11,US,-0.5952830446543755
2000-03-18,US,-0.7570482905490004
2000-03-25,US,-0.7820824772534899
2000-04-01,US,-0.9602398725114948
2000-04-08,US,-1.1962467808858044
2000-04-15,US,-1.4327672083695258
2000-04-22,US,-1.4867927853100493
2000-04-29,US,-1.4970945033017697
2000-05-06,US,-1.4919238529936723
2000-05-13,US,-1.5128516206653182
2000-05-20,US,-1.5075575974820135
2000-05-27,US,-1.851164804524784
2000-06-03,US,-1.851164804524784
2000-06-10,US,-1.851164804524784
2000-06-17,US,-1.851164804524784
2000-06-24,US,-1.851164804524784
2000-07-01,US,-1.851164804524784
2000-07-08,US,-1.851164804524784
2000-07-15,US,-1.851164804524784
2000-07-22,US,-1.851164804524784
2000-07-29,US,-1.851164804524784
2000-08-05,US,-1.851164804524784
2000-08-12,US,-1.851164804524784
2000-08-19,US,-1.851164804524784
2000-08-26,US,-1.851164804524784
2000-09-02,US,-1.851164804524784
2000-09-09,US,-1.851164804524784
2000-09-16,US,-1.851164804524784
2000-09-23,US,-1.851164804524784
2000-09-30,US,-1.851164804524784
2000-10-07,US,-0.25666917914024784
2000-10-14,US,-0.5396091912677332
2000-10-21,US,-0.3705052346289232
2000-10-28,US,-0.258418776300394
2000-11-04,US,-0.2409574226431548
2000-11-11,US,-0.010155319485545072
2000-11-18,US,0.05927303441985971
2000-11-25,US,0.3273322399381166
2000-12-02,US,0.15120888894722467
2000-12-09,US,0.2619203509096605
2000-12-16,US,0.5104686677555439
2000-12-23,US,0.7148863523400696
2000-12-30,US,1.139348729571671
2001-01-06,US,1.0828711221730574
2001-01-13,US,1.0325317274486934
2001-01-20,US,1.2535840054312868
2001-01-27,US,1.3695400649757405
2001-02-03,US,1.3073699341303853
2001-02-10,US,1.2102094977967814
2001-02-17,US,0.9027771902676706
2001-02-24,US,0.7258559612647001
2001-03-03,US,0.25666917914024767
2001-03-10,US,0.19071250106472556
2001-03-17,US,-0.0872756646045437
2001-03-24,US,-0.050797562492251924
2001-03-31,US,-0.2689331922761303
2001-04-07,US,-0.4403420367981629
2001-04-14,US,-0.7346949103191429
2001-04-21,US,-0.7236550832523819
2001-04-28,US,-1.1656543594705013
2001-05-05,US,-1.1825134657905019
2001-05-12,US,-1.199715551415545
2001-05-19,US,-1.2955272130118116
2001-05-26,US,-1.851164804524784
2001-06-02,US,-1.851164804524784
2001-06-09,US,-1.851164804524784
2001-06-16,US,-1.851164804524784
2001-06-23,US,-1.851164804524784
2001-06-30,US,-1.851164804524784
2001-07-07,US,-1.851164804524784
2001-07-14,US,-1.851164804524784
2001-07-21,US,-1.851164804524784
2001-07-28,US,-1.851164804524784
2001-08-04,US,-1.851164804524784
2001-08-11,US,-1.851164804524784
2001-08-18,US,-1.851164804524784
2001-08-25,US,-1.851164804524784
2001-09-01,US,-1.851164804524784
2001-09-08,US,-1.851164804524784
2001-09-15,US,-1.851164804524784
2001-09-22,US,-1.851164804524784
2001-09-29,US,-1.851164804524784
2001-10-06,US,-0.6341300568508013
2001-10-13,US,-0.47038164322748294
2001-10-20,US,-0.35423866810102517
2001-10-27,US,-0.20106440962175032
2001-11-03,US,-0.1460749069930527
2001-11-10,US,-0.27420149775163727
2001-11-17,US,-0.10002546921236387
2001-11-24,US,0.05079756249225178
2001-12-01,US,-0.03385695033383829
2001-12-08,US,-0.19933762454796855
2001-12-15,US,-0.1872664561664471
2001-12-22,US,0.10172662705956437
2001-12-29,US,0.5612725539359047
2002-01-05,US,0.40885392945887383
2002-01-12,US,0.2200998612710025
2002-01-19,US,0.5220715320491428
2002-01-26,US,0.9233196546176521
2002-02-02,US,0.9495592367728625
2002-02-09,US,0.944259342346637
2002-02-16,US,1.0618171477679528
2002-02-23,US,1.0354203339024508
2002-03-02,US,0.8826088033345779
2002-03-09,US,0.5732002495129676
2002-03-16,US,0.3868704386192531
2002-03-23,US,0.17866097149096488
2002-03-30,US,0.03724414002034268
2002-04-06,US,-0.32019783278913777
2002-04-13,US,-0.8099640510362913
2002-04-20,US,-0.9846814776780602
2002-04-27,US,-1.2280017259928375
2002-05-04,US,-1.3826272040002487
2002-05-11,US,-1.348235299754379
2002-05-18,US,-1.4422796535941644
2002-05-25,US,-1.851164804524784
2002-06-01,US,-1.851164804524784
2002-06-08,US,-1.851164804524784
2002-06-15,US,-1.851164804524784
2002-06-22,US,-1.851164804524784
2002-06-29,US,-1.851164804524784
2002-07-06,US,-1.851164804524784
2002-07-13,US,-1.851164804524784
2002-07-20,US,-1.851164804524784
2002-07-27,US,-1.851164804524784
2002-08-03,US,-1.851164804524784
2002-08-10,US,-1.851164804524784
2002-08-17,US,-1.851164804524784
2002-08-24,US,-1.851164804524784
2002-08-31,US,-1.851164804524784
2002-09-07,US,-1.851164804524784
2002-09-14,US,-1.851164804524784
2002-09-21,US,-1.851164804524784
2002-09-28,US,-1.851164804524784
2002-10-05,US,-0.35604136411839876
2002-10-12,US,-0.27947742476557963
2002-10-19,US,-0.42732521266185597
2002-10-26,US,-0.2253049280812126
2002-11-02,US,-0.14436444159831086
2002-11-09,US,-0.03893789268697846
2002-11-16,US,-0.05249234550729728
2002-11-23,US,-0.11705090238751599
2002-11-30,US,-0.0067701483407389355
2002-12-07,US,-0.22009986127100262
2002-12-14,US,-0.21143791017426616
2002-12-21,US,0.13752675061603326
2002-12-28,US,0.4496855325694743
2003-01-04,US,0.3723186182891046
2003-01-11,US,0.14265439846548328
2003-01-18,US,0.31130264009199743
2003-01-25,US,0.7302683040586442
2003-02-01,US,0.92073061703919
2003-02-08,US,1.067784290842506
2003-02-15,US,0.9764694692597696
2003-02-22,US,0.9710311878506962
2003-03-01,US,0.6633759511064132
2003-03-08,US,0.4162253594566052
2003-03-15,US,0.253172334777941
2003-03-22,US,0.09152392099312524
2003-03-29,US,-0.2619203509096605
2003-04-05,US,-0.5435288992090871
2003-04-12,US,-0.5123976703050616
2003-04-19,US,-0.9548859384104864
2003-04-26,US,-0.9710311878506962
2003-05-03,US,-1.3440471105217797
2003-05-10,US,-1.3275255046922514
2003-05-17,US,-1.4095365630905707
2003-05-24,US,-1.1138087499486533
2003-05-31,US,-1.064795980055936
2003-06-07,US,-1.2172801692904556
2003-06-14,US,-1.0499948965345072
2003-06-21,US,-1.414121842191672
2003-06-28,US,-1.3652294058069265
2003-07-05,US,-1.4817005657668605
2003-07-12,US,-1.4004538712159453
2003-07-19,US,-1.4666499551482604
2003-07-26,US,-1.4049807291399794
2003-08-02,US,-1.4766464804529935
2003-08-09,US,-1.339882365318634
2003-08-16,US,-1.3870426291473044
2003-08-23,US,-1.323451281038132
2003-08-30,US,-1.3073699341303853
2003-09-06,US,-1.0558875750116072
2003-09-13,US,-1.3316218843186687
2003-09-20,US,-1.3357407317030314
2003-09-27,US,-1.1491202132875298
2003-10-04,US,-0.6932006191455126
2003-10-11,US,-0.5632549204992379
2003-10-18,US,-0.5415680051487829
2003-10-25,US,-0.45155892573039175
2003-11-01,US,-0.028776881886195548
2003-11-08,US,0.251425075496597
2003-11-15,US,0.712702757716447
2003-11-22,US,1.0239171496798802
2003-11-29,US,1.437507171621972
2003-12-06,US,1.6290209912994664
2003-12-13,US,2.1149267396863696
2003-12-20,US,2.241663640114316
2003-12-27,US,2.360894320057655
2004-01-03,US,1.528993576014487
2004-01-10,US,0.7324798130841161
2004-01-17,US,0.3042042121329055
2004-01-24,US,0.24270016806811764
2004-01-31,US,0.11023693359929557
2004-02-07,US,0.0033850547761043255
2004-02-14,US,-0.12216493056926436
2004-02-21,US,-0.13923555816795222
2004-02-28,US,-0.571206674511248
2004-03-06,US,-0.6135687522828923
2004-03-13,US,-0.5474569758531174
2004-03-20,US,-0.5932636424861881
2004-03-27,US,-0.7615643580144075
2004-04-03,US,-1.067784290842506
2004-04-10,US,-1.0267802095505956
2004-04-17,US,-0.9181477365603448
2004-04-24,US,-1.0588477077736154
2004-05-01,US,-1.2685783438870528
2004-05-08,US,-1.1361156402322372
2004-05-15,US,-1.0737896985759967
2004-05-22,US,-0.998517755125742
2004-05-29,US,-1.02391714967988
2004-06-05,US,-0.8408979059156103
2004-06-12,US,-1.168999628052746
2004-06-19,US,-1.3113585244567774
2004-06-26,US,-1.2102094977967814
2004-07-03,US,-1.4470852137771695
2004-07-10,US,-1.0798340842921963
2004-07-17,US,-0.8701839878279896
2004-07-24,US,-1.2461914272386363
2004-07-31,US,-1.0982085425436159
2004-08-07,US,-1.3524472727541104
2004-08-14,US,-0.7982713644592817
2004-08-21,US,-1.012547882096727
2004-08-28,US,-0.8457284398794769
2004-09-04,US,-0.6445115749394628
2004-09-11,US,-0.8433107131629809
2004-09-18,US,-0.7192638046925152
2004-09-25,US,-0.7525476104670347
2004-10-02,US,-0.6676000490426631
2004-10-09,US,-0.8076166893547004
2004-10-16,US,-0.5892320734719327
2004-10-23,US,-0.5220715320491427
2004-10-30,US,-0.3868704386192532
2004-11-06,US,-0.3024320115257629
2004-11-13,US,-0.14265439846548314
2004-11-20,US,-0.1597744593272599
2004-11-27,US,0.14778579986508467
2004-12-04,US,-0.04740842924976088
2004-12-11,US,0.02369755598252999
2004-12-18,US,0.1700686973765755
2004-12-25,US,0.5932636424861881
2005-01-01,US,0.8006011360630901
2005-01-08,US,0.5832026001509971
2005-01-15,US,0.6013558906992101
2005-01-22,US,0.7866868118049856
2005-01-29,US,1.0069120463336794
2005-02-05,US,1.3034020347938549
2005-02-12,US,1.5455440615519829
2005-02-19,US,1.5918820538034573
2005-02-26,US,1.365229405806926
2005-03-05,US,1.1656543594705013
2005-03-12,US,1.0588477077736154
2005-03-19,US,0.8457284398794769
2005-03-26,US,0.6867584193748419
2005-04-02,US,0.36326379975081075
2005-04-09,US,0.09322368186381828
2005-04-16,US,-0.03216350357402487
2005-04-23,US,-0.2322545506445315
2005-04-30,US,-0.2953526369188122
2005-05-07,US,-0.49606088980953944
2005-05-14,US,-0.39326252895327196
2005-05-21,US,-0.5240121520229855
2005-05-28,US,-0.5327695527869304
2005-06-04,US,-0.22877835818804548
2005-06-11,US,-0.6013558906992106
2005-06-18,US,-0.5652395030055931
2005-06-25,US,-0.7061722482830871
2005-07-02,US,-0.8926476091650392
2005-07-09,US,-0.9078768656527607
2005-07-16,US,-1.1893520837576832
2005-07-23,US,-1.2137372485357092
2005-07-30,US,-1.291619756125998
2005-08-06,US,-1.2498791780658618
2005-08-13,US,-1.2316071168216287
2005-08-20,US,-1.3695400649757405
2005-08-27,US,-1.3914852629035903
2005-09-03,US,-1.2761836286861052
2005-09-10,US,-1.104416378789725
2005-09-17,US,-1.2723717869844364
2005-09-24,US,-1.0920427421978958
2005-10-01,US,-1.0069120463336794
2005-10-08,US,-0.5046930023559738
2005-10-15,US,-0.5259547474405528
2005-10-22,US,-0.44594346771873855
2005-10-29,US,-0.43475438818195317
2005-11-05,US,-0.2166331353180461
2005-11-12,US,-0.10683188737469719
2005-11-19,US,-0.0609686203697101
2005-11-26,US,0.1597744593272599
2005-12-03,US,0.05588236879451462
2005-12-10,US,0.20279179443539266
2005-12-17,US,0.4779572658959022
2005-12-24,US,0.8029352613260529
2005-12-31,US,0.9929604329946493
2006-01-07,US,0.7369136183306709
2006-01-14,US,0.47038164322748294
2006-01-21,US,0.5181961732676484
2006-01-28,US,0.609487711694073
2006-02-04,US,0.665486515788603
2006-02-11,US,0.7706434517096858
2006-02-18,US,0.90023613823555515
2006-02-25,US,0.9575594744499476
2006-03-04,US,0.9130002619315162
2006-03-11,US,0.8901295011538536
2006-03-18,US,0.7615643580144076
2006-03-25,US,0.5872198787904268
2006-04-01,US,0.4874655835624221
2006-04-08,US,0.18554426985167494
2006-04-15,US,-0.08472747153087419
2006-04-22,US,-0.3996707281972716
2006-04-29,US,-0.5672263142485602
2006-05-06,US,-0.6824794160474016
2006-05-13,US,-0.7369136183306709
2006-05-20,US,-0.7214577049579394
2006-05-27,US,-0.812315884215443
2006-06-03,US,-0.8627931944092649
2006-06-10,US,-0.6739586391877955
2006-06-17,US,-0.8977008857242464
2006-06-24,US,-1.1075363155974294
2006-07-01,US,-0.9656214740146479
2006-07-08,US,-0.850578789216007
2006-07-15,US,-0.763828223860552
2006-07-22,US,-0.8052737693144839
2006-07-29,US,-0.9027771902676706
2006-08-05,US,-0.8336886628918785
2006-08-12,US,-0.9874336092986956
2006-08-19,US,-0.8530114814076032
2006-08-26,US,-1.1757297073677067
2006-09-02,US,-1.0354203339024508
2006-09-09,US,-0.6033851000079047
2006-09-16,US,-0.8360869142722392
2006-09-23,US,-0.7258559612647001
2006-09-30,US,-0.8146722190183138
2006-10-07,US,-0.3059773686688192
2006-10-14,US,-0.5298459101582509
2006-10-21,US,-0.4291802806051623
2006-10-28,US,-0.432894859577715
2006-11-04,US,-0.29181851490417415
2006-11-11,US,-0.09492371211804371
2006-11-18,US,0.044019840465198634
2006-11-25,US,0.3219798930511531
2006-12-02,US,0.21316901095713472
2006-12-09,US,0.34344639649664793
2006-12-16,US,0.7083457264665992
2006-12-23,US,0.8977008857242467
2006-12-30,US,1.029651710892628
2007-01-06,US,0.6382744038775526
2007-01-13,US,0.3506367200801383
2007-01-20,US,0.46849196498889834
2007-01-27,US,0.7480621227157643
2007-02-03,US,0.9078768656527607
2007-02-10,US,1.0383176058949517
2007-02-17,US,1.0982085425436159
2007-02-24,US,1.0707821674972628
2007-03-03,US,0.8776226225342195
2007-03-10,US,0.7752068846844427
2007-03-17,US,0.7391359598673422
2007-03-24,US,0.42732521266185597
2007-03-31,US,0.14436444159831077
2007-04-07,US,-0.07623737301126868
2007-04-14,US,-0.07963271874371593
2007-04-21,US,-0.34524229890715136
2007-04-28,US,-0.5201328762118262
2007-05-05,US,-0.6760842263327888
2007-05-12,US,-0.6803445962038965
2007-05-19,US,-0.8801129777613496
2007-05-26,US,-0.8652515394774207
2007-06-02,US,-0.7435916354317577
2007-06-09,US,-1.1524018632590978
2007-06-16,US,-1.1723580301153265
2007-06-23,US,-1.2838634535474398
2007-06-30,US,-1.299454551052904
2007-07-07,US,-1.3034020347938549
2007-07-14,US,-1.4519244264438391
2007-07-21,US,-1.418737047207448
2007-07-28,US,-1.3153680868184467
2007-08-04,US,-1.4567978811809759
2007-08-11,US,-1.4233826709357447
2007-08-18,US,-1.360943966801155
2007-08-25,US,-1.2610457345458073
2007-09-01,US,-1.2066967441872805
2007-09-08,US,-0.9389858392729937
2007-09-15,US,-1.0325317274486934
2007-09-22,US,-0.7683677452885456
2007-09-29,US,-0.9929604329946493
2007-10-06,US,-0.5104686677555439
2007-10-13,US,-0.2759592849208337
2007-10-20,US,-0.23399369726633978
2007-10-27,US,-0.08133073348837411
2007-11-03,US,0.015233306538373782
2007-11-10,US,0.09662401675603854
2007-11-17,US,0.21490075078199689
2007-11-24,US,0.4422076370563215
2007-12-01,US,0.2183661702485523
2007-12-08,US,0.18210154217644958
2007-12-15,US,0.27244455740705337
2007-12-22,US,0.39967072819727173
2007-12-29,US,0.7683677452885456
2008-01-05,US,0.6320619649725463
2008-01-12,US,0.5376524456571776
2008-01-19,US,0.6910500342872319
2008-01-26,US,1.1201253142822796
2008-02-02,US,1.502305492099554
2008-02-09,US,1.780774122305012
2008-02-16,US,1.806129961007385
2008-02-23,US,1.7644857267976009
2008-03-01,US,1.4004538712159451
2008-03-08,US,1.2208384359507816
2008-03-15,US,0.9874336092986961
2008-03-22,US,0.788995242230383
2008-03-29,US,0.5162614120364515
2008-04-05,US,0.2689331922761304
2008-04-12,US,-0.03555049419296156
2008-04-19,US,-0.18898919807921652
2008-04-26,US,-0.5027715252630023
2008-05-03,US,-0.640350691227364
2008-05-10,US,-0.7797865186954185
2008-05-17,US,-0.6654865157886032
2008-05-24,US,-0.6424297427878086
2008-05-31,US,-0.47416605299911174
2008-06-07,US,-0.8193985153703325
2008-06-14,US,-0.8217685385527914
2008-06-21,US,-0.8289064838906434
2008-06-28,US,-0.9522192103355381
2008-07-05,US,-1.0889753556349437
2008-07-12,US,-1.0951204382062096
2008-07-19,US,-1.1233004194875447
2008-07-26,US,-1.203198817755138
2008-08-02,US,-1.1425937724486381
2008-08-09,US,-1.139348729571671
2008-08-16,US,-1.052936665543671
2008-08-23,US,-1.159002667075561
2008-08-30,US,-0.9957352500429979
2008-09-06,US,-0.9155709668160158
2008-09-13,US,-0.8876170247246926
2008-09-20,US,-0.455310479749201
2008-09-27,US,-0.5791947115850629
2008-10-04,US,-0.5852100589162023
2008-10-11,US,-0.5811974888828088
2008-10-18,US,-0.609487711694073
2008-10-25,US,-0.4855604186681895
2008-11-01,US,-0.35784521791207885
2008-11-08,US,-0.3237629764250903
2008-11-15,US,-0.17178612775447957
2008-11-22,US,-0.18554426985167494
2008-11-29,US,0.14949712543869936
2008-12-06,US,0.03385695033383814
2008-12-13,US,0.0728429059467583
2008-12-20,US,0.1803809899254172
2008-12-27,US,0.5791947115850632
2009-01-03,US,0.4970181783771644
2009-01-10,US,0.11534691298306671
2009-01-17,US,0.18898919807921638
2009-01-24,US,0.4291802806051622
2009-01-31,US,0.6782128725079732
2009-02-07,US,0.9181477365603449
2009-02-14,US,1.1296848388233023
2009-02-21,US,1.0798340842921963
2009-02-28,US,1.0182160639899744
2009-03-07,US,0.9548859384104864
2009-03-14,US,0.7547960393515104
2009-03-21,US,0.5973048773024515
2009-03-28,US,0.3578452179120788
2009-04-04,US,0.19761143365238723
2009-04-11,US,0.07114598955371895
2009-04-18,US,-0.15463375074819466
2009-04-25,US,-0.18382263367204316
2009-05-02,US,0.9656214740146483
2009-05-09,US,0.7458250158842605
2009-05-16,US,0.6424297427878091
2009-05-23,US,1.2610457345458068
2009-05-30,US,1.3826272040002487
2009-06-06,US,1.0737896985759967
2009-06-13,US,0.7774946633842552
2009-06-20,US,0.5201328762118262
2009-06-27,US,0.24444365092519424
2009-07-04,US,0.12216493056926422
2009-07-11,US,-0.13581834455136618
2009-07-18,US,-0.33090567843827495
2009-07-25,US,-0.41438039621239936
2009-08-01,US,-0.37958448094747277
2009-08-08,US,-0.44968553256947447
2009-08-15,US,-0.36507235859794673
2009-08-22,US,0.18726645616644727
2009-08-29,US,0.7570482905490004
2009-09-05,US,1.2425205465568818
2009-09-12,US,1.2955272130118116
2009-09-19,US,1.339882365318634
2009-09-26,US,1.3153680868184467
2009-10-03,US,1.5568174119834994
2009-10-10,US,1.880099411189423
2009-10-17,US,2.165036696993595
2009-10-24,US,2.7435988429158713
2009-10-31,US,2.620587006664303
2009-11-07,US,2.084253995816346
2009-11-14,US,1.6484651393410474
2009-11-21,US,1.2573061195480038
2009-11-28,US,1.159002667075561
2009-12-05,US,0.8384899841685838
2009-12-12,US,0.7593043885413394
2009-12-19,US,0.6824794160474016
2009-12-26,US,0.8701839878279896
2010-01-02,US,0.850578789216007
2010-01-09,US,0.45155892573039175
2010-01-16,US,0.32019783278913794
2010-01-23,US,0.39600690749091305
2010-01-30,US,0.3923483949329506
2010-02-06,US,0.5337451119585759
2010-02-13,US,0.5046930023559738
2010-02-20,US,0.4440747776745833
2010-02-27,US,0.4647176131961736
2010-03-06,US,0.3380653028823495
2010-03-13,US,0.35604136411839876
2010-03-20,US,0.23747412045749816
2010-03-27,US,0.06775276636107935
2010-04-03,US,0.025390590215149805
2010-04-10,US,-0.2935851175507154
2010-04-17,US,-0.3434463964966478
2010-04-24,US,-0.3632637997508111
2010-05-01,US,-0.3470393155074762
2010-05-08,US,-0.43847796787817334
2010-05-15,US,-0.38140406705571817
2010-05-22,US,-0.42176879042036886
2010-05-29,US,-0.49128123652626465
2010-06-05,US,-0.31307968670110253
2010-06-12,US,-0.7083457264665992
2010-06-19,US,-0.7729231561875768
2010-06-26,US,-0.7547960393515104
2010-07-03,US,-0.8554492322202607
2010-07-10,US,-0.7913078847723759
2010-07-17,US,-1.110667070588764
2010-07-24,US,-1.1623220849019824
2010-07-31,US,-1.185925842043706
2010-08-07,US,-1.0768069738427162
2010-08-14,US,-1.1296848388233023
2010-08-21,US,-0.9104355765154569
2010-08-28,US,-1.0618171477679523
2010-09-04,US,-0.7774946633842552
2010-09-11,US,-0.5751961052168205
2010-09-18,US,-0.7458250158842605
2010-09-25,US,-0.4893725194341529
2010-10-02,US,-0.5181961732676484
2010-10-09,US,-0.41807174057598145
2010-10-16,US,-0.22356923445364701
2010-10-23,US,-0.23573355192141104
2010-10-30,US,-0.19071250106472556
2010-11-06,US,0
2010-11-13,US,0.10002546921236374
2010-11-20,US,0.23573355192141104
2010-11-27,US,0.4609498700792871
2010-12-04,US,0.3095265760011067
2010-12-11,US,0.4855604186681895
2010-12-18,US,0.7959459177050947
2010-12-25,US,1.1361156402322372
2011-01-01,US,1.1556959708680001
2011-01-08,US,0.8627931944092649
2011-01-15,US,0.9337383208037684
2011-01-22,US,1.1825134657905019
2011-01-29,US,1.3113585244567771
2011-02-05,US,1.5075575974820135
2011-02-12,US,1.3959555314573164
2011-02-19,US,1.476646480452993
2011-02-26,US,1.2800141042624162
2011-03-05,US,1.052936665543671
2011-03-12,US,0.8801129777613496
2011-03-19,US,0.6676000490426631
2011-03-26,US,0.3941769917181433
2011-04-02,US,0.2794774247655795
2011-04-09,US,0.13411033480141735
2011-04-16,US,-0.08982442451121744
2011-04-23,US,-0.13069548359654135
2011-04-30,US,-0.3832249168303291
2011-05-07,US,-0.44781371629881606
2011-05-14,US,-0.4534339050266632
2011-05-21,US,-0.5494241826069546
2011-05-28,US,-0.5732002495129674
2011-06-04,US,-0.4422076370563215
2011-06-11,US,-0.650773920465273
2011-06-18,US,-0.7593043885413394
2011-06-25,US,-0.92073061703919
2011-07-02,US,-0.92851638902951
2011-07-09,US,-0.8851101389548498
2011-07-16,US,-1.224412227480925
2011-07-23,US,-1.2388663333548613
2011-07-30,US,-1.2573061195480038
2011-08-06,US,-1.319398908069874
2011-08-13,US,-1.280014104262416
2011-08-20,US,-1.1927923446220392
2011-08-27,US,-1.0097259552668028
2011-09-03,US,-0.8726581662892285
2011-09-10,US,-0.7391359598673422
2011-09-17,US,-0.6782128725079732
2011-09-24,US,-0.6362008644706839
2011-10-01,US,-0.45906845286823245
2011-10-08,US,-0.3042042121329055
2011-10-15,US,-0.24967858345818034
2011-10-22,US,-0.22183421409724802
2011-10-29,US,-0.14094477238799427
2011-11-05,US,0.02708369722964765
2011-11-12,US,0.008462721790936323
2011-11-19,US,0.03893789268697846
2011-11-26,US,0.20451978456351227
2011-12-03,US,0.040631757066014663
2011-12-10,US,0.0898244245112176
2011-12-17,US,0.20970744277812958
2011-12-24,US,0.3362737858459865
2011-12-31,US,0.5592923905996252
2012-01-07,US,0.2918185149041743
2012-01-14,US,0.11364325843202298
2012-01-21,US,0.1924363706097342
2012-01-28,US,0.2270413007357579
2012-02-04,US,0.3488374534912634
2012-02-11,US,0.35423866810102517
2012-02-18,US,0.4931917451363392
2012-02-25,US,0.5474569758531175
2012-03-03,US,0.5415680051487829
2012-03-10,US,0.5504085834143033
2012-03-17,US,0.6465962041769515
2012-03-24,US,0.3905211091296522
2012-03-31,US,0.27068845765335614
2012-04-07,US,0.22356923445364718
2012-04-14,US,0.0626643816233071
2012-04-21,US,-0.057577618863674906
