reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.75,308.5063097121827
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.8,335.2292206496897
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.85,370.8939726506397
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.9,415.89769631763727
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.95,491.82163161188583
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.975,568.6595463442861
2026-01-17,wk inc flu hosp,0,2026-01-17,04,quantile,0.99,623.4303887515562
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.01,39.383584414363746
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.025,58.43375407722011
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.05,79.24391489003487
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.1,96.08863672823098
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.15,117.80329539811922
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.2,138.02566943751444
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.25,156.79516982331825
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.3,175.2099954014317
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.35,192.07069865005403
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.4,205.38205728127826
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.45,218.89469975662695
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.5,233.24217442764817
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.55,250.30687749422904
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.6,269.2065608314907
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.65,284.43179306395535
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.7,304.69526464211253
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.75,331.12895514008005
